Timestamp, Bytes Received
2025-12-15 10:36:40.922425, 0
2025-12-15 10:36:46.058971, 11520
2025-12-15 10:36:51.089863, 26752
2025-12-15 10:36:56.121985, 41984
2025-12-15 10:37:01.171285, 49792
2025-12-15 10:37:07.212063, 58240
2025-12-15 10:37:12.244531, 73536
2025-12-15 10:37:17.290208, 81472
2025-12-15 10:37:22.322364, 96832
2025-12-15 10:37:27.363580, 104256
2025-12-15 10:37:32.406612, 112192
2025-12-15 10:37:37.448740, 119616
2025-12-15 10:37:42.494663, 127552
2025-12-15 10:37:47.540101, 135360
2025-12-15 10:37:52.573971, 143296
2025-12-15 10:37:57.615267, 151232
2025-12-15 10:38:02.657445, 158784
2025-12-15 10:38:07.696915, 166976
2025-12-15 10:38:12.739892, 174528
2025-12-15 10:38:17.784748, 182464
2025-12-15 10:38:22.817088, 197696
2025-12-15 10:38:27.852403, 211520
2025-12-15 10:38:32.891582, 219840
2025-12-15 10:38:37.924085, 227136
2025-12-15 10:38:42.956412, 242368
2025-12-15 10:38:47.988355, 257408
2025-12-15 10:38:53.032199, 265984
2025-12-15 10:38:58.070781, 273472
2025-12-15 10:39:03.111846, 281792
2025-12-15 10:39:08.150283, 289728
2025-12-15 10:39:13.191615, 298048
2025-12-15 10:39:18.231150, 306240
2025-12-15 10:39:23.268170, 314048
2025-12-15 10:39:28.309362, 322112
2025-12-15 10:39:33.349456, 330176
2025-12-15 10:39:38.396319, 337984
2025-12-15 10:39:43.443259, 346176
2025-12-15 10:39:48.490028, 353984
2025-12-15 10:39:53.534656, 361664
2025-12-15 10:39:58.566811, 376960
2025-12-15 10:40:03.605304, 384384
2025-12-15 10:40:08.644019, 391936
2025-12-15 10:40:13.685833, 399872
2025-12-15 10:40:18.729542, 408192
2025-12-15 10:40:23.768260, 416256
2025-12-15 10:40:28.813199, 424320
2025-12-15 10:40:33.856041, 431488
2025-12-15 10:40:38.893477, 438656
2025-12-15 10:40:43.935945, 446656
2025-12-15 10:40:48.978905, 454464
2025-12-15 10:40:54.022701, 462400
2025-12-15 10:40:59.065792, 470336
2025-12-15 10:41:04.108538, 478144
2025-12-15 10:41:09.146519, 486208
2025-12-15 10:41:14.184217, 494272
2025-12-15 10:41:19.224004, 501440
2025-12-15 10:41:24.256592, 516800
2025-12-15 10:41:29.300348, 524352
2025-12-15 10:41:34.335222, 539648
2025-12-15 10:41:39.367795, 554944
2025-12-15 10:41:44.411833, 563008
2025-12-15 10:41:49.457854, 570944
2025-12-15 10:41:54.502628, 578496
2025-12-15 10:41:59.537916, 586816
2025-12-15 10:42:04.582873, 594496
2025-12-15 10:42:09.626859, 602304
2025-12-15 10:42:14.671271, 610368
2025-12-15 10:42:19.714127, 617920
2025-12-15 10:42:24.757135, 625984
2025-12-15 10:42:29.798238, 633728
2025-12-15 10:42:34.840661, 641536
2025-12-15 10:42:39.883889, 649344
2025-12-15 10:42:44.927520, 657280
2025-12-15 10:42:49.965124, 664576
2025-12-15 10:42:55.003211, 672512
2025-12-15 10:43:00.041314, 680448
2025-12-15 10:43:05.079973, 688768
2025-12-15 10:43:10.123952, 696704
2025-12-15 10:43:15.166148, 704512
2025-12-15 10:43:20.211510, 712320
2025-12-15 10:43:25.249625, 719872
2025-12-15 10:43:30.294082, 727936
2025-12-15 10:43:35.334617, 736000
2025-12-15 10:43:40.377146, 743296
2025-12-15 10:43:45.422382, 751488
2025-12-15 10:43:50.459679, 759296
2025-12-15 10:43:55.497111, 766720
2025-12-15 10:44:00.529282, 782016
2025-12-15 10:44:05.571758, 789696
2025-12-15 10:44:10.614754, 797248
2025-12-15 10:44:15.653846, 805312
2025-12-15 10:44:20.695674, 813184
2025-12-15 10:44:25.735007, 821248
2025-12-15 10:44:30.779234, 828928
2025-12-15 10:44:35.822805, 836608
2025-12-15 10:44:40.865268, 844544
2025-12-15 10:44:45.911274, 852608
2025-12-15 10:44:50.954183, 860416
2025-12-15 10:44:55.998373, 868096
2025-12-15 10:45:01.043239, 875520
2025-12-15 10:45:06.089570, 883456
2025-12-15 10:45:11.129806, 891648
2025-12-15 10:45:16.168106, 899200
2025-12-15 10:45:21.205772, 906624
2025-12-15 10:45:26.243255, 914688
2025-12-15 10:45:31.282947, 922752
2025-12-15 10:45:36.321205, 930816
2025-12-15 10:45:41.364424, 938496
2025-12-15 10:45:46.403751, 946560
2025-12-15 10:45:51.442932, 954624
2025-12-15 10:45:56.481797, 962560
2025-12-15 10:46:01.514023, 977920
2025-12-15 10:46:06.555109, 985792
2025-12-15 10:46:11.591742, 993344
2025-12-15 10:46:16.622629, 1001216
2025-12-15 10:46:21.661687, 1009408
2025-12-15 10:46:26.694419, 1024704
2025-12-15 10:46:31.732775, 1032896
2025-12-15 10:46:36.763699, 1043456
2025-12-15 10:46:41.796344, 1058624
2025-12-15 10:46:46.826527, 1065920
2025-12-15 10:46:51.858662, 1081152
2025-12-15 10:46:56.893589, 1096512
2025-12-15 10:47:01.930125, 1104704
2025-12-15 10:47:06.970040, 1112512
2025-12-15 10:47:12.009282, 1120448
2025-12-15 10:47:17.054505, 1128768
2025-12-15 10:47:22.097705, 1136320
2025-12-15 10:47:27.137252, 1144640
2025-12-15 10:47:32.182297, 1152832
2025-12-15 10:47:37.225412, 1160384
2025-12-15 10:47:42.268647, 1168064
2025-12-15 10:47:47.310201, 1176000
2025-12-15 10:47:52.350222, 1183808
2025-12-15 10:47:57.395267, 1191616
2025-12-15 10:48:02.438205, 1199424
2025-12-15 10:48:07.476964, 1207104
2025-12-15 10:48:12.515894, 1214784
2025-12-15 10:48:17.554536, 1222464
2025-12-15 10:48:22.597836, 1230144
2025-12-15 10:48:27.636178, 1237184
2025-12-15 10:48:32.681776, 1245120
2025-12-15 10:48:37.724190, 1252800
2025-12-15 10:48:42.767407, 1260352
2025-12-15 10:48:47.810311, 1267648
2025-12-15 10:48:52.856576, 1276224
2025-12-15 10:48:57.887119, 1284416
2025-12-15 10:49:02.916993, 1299584
2025-12-15 10:49:07.959589, 1306752
2025-12-15 10:49:12.991601, 1314176
2025-12-15 10:49:18.035746, 1321600
2025-12-15 10:49:23.077140, 1329024
2025-12-15 10:49:28.119981, 1336960
2025-12-15 10:49:33.163451, 1345152
2025-12-15 10:49:38.207639, 1353216
2025-12-15 10:49:43.245622, 1361280
2025-12-15 10:49:48.290102, 1369472
2025-12-15 10:49:53.331155, 1377536
2025-12-15 10:49:58.369402, 1385600
2025-12-15 10:50:03.420633, 1394688
2025-12-15 10:50:08.462395, 1402624
2025-12-15 10:50:13.506662, 1410048
2025-12-15 10:50:18.548874, 1417984
2025-12-15 10:50:23.591195, 1425920
2025-12-15 10:50:28.632688, 1433984
2025-12-15 10:50:33.676504, 1441920
2025-12-15 10:50:38.719313, 1449984
2025-12-15 10:50:43.758741, 1458048
2025-12-15 10:50:48.799947, 1465344
2025-12-15 10:50:53.840144, 1472896
2025-12-15 10:50:58.883440, 1480320
2025-12-15 10:51:03.927416, 1488384
2025-12-15 10:51:08.971920, 1495936
2025-12-15 10:51:14.004231, 1511232
2025-12-15 10:51:19.048187, 1518912
2025-12-15 10:51:24.090382, 1526848
2025-12-15 10:51:29.131357, 1534784
2025-12-15 10:51:34.177227, 1542592
2025-12-15 10:51:39.216849, 1550400
2025-12-15 10:51:44.258632, 1557952
2025-12-15 10:51:49.302260, 1565632
2025-12-15 10:51:54.334603, 1580928
2025-12-15 10:51:59.367142, 1596096
2025-12-15 10:52:04.406125, 1603648
2025-12-15 10:52:09.448642, 1610816
2025-12-15 10:52:14.491825, 1618624
2025-12-15 10:52:19.535713, 1626048
2025-12-15 10:52:24.577867, 1633344
2025-12-15 10:52:29.624321, 1641792
2025-12-15 10:52:34.665390, 1649216
2025-12-15 10:52:39.703992, 1657280
2025-12-15 10:52:44.749550, 1665088
2025-12-15 10:52:49.794317, 1673024
2025-12-15 10:52:54.839468, 1681344
2025-12-15 10:52:59.884522, 1689664
2025-12-15 10:53:04.929469, 1697600
2025-12-15 10:53:09.973345, 1705024
2025-12-15 10:53:15.012183, 1713216
2025-12-15 10:53:20.050840, 1721280
2025-12-15 10:53:25.093906, 1728832
2025-12-15 10:53:30.136722, 1736384
2025-12-15 10:53:35.179516, 1743936
2025-12-15 10:53:40.222869, 1751360
2025-12-15 10:53:45.266939, 1759296
2025-12-15 10:53:50.310166, 1766464
2025-12-15 10:53:55.356809, 1774784
2025-12-15 10:54:00.401019, 1782592
2025-12-15 10:54:05.440160, 1790400
2025-12-15 10:54:10.483981, 1797952
2025-12-15 10:54:15.527202, 1805632
2025-12-15 10:54:20.565832, 1813312
2025-12-15 10:54:25.602896, 1821184
2025-12-15 10:54:30.645196, 1828608
2025-12-15 10:54:35.689113, 1836672
2025-12-15 10:54:40.720738, 1848512
2025-12-15 10:54:45.758087, 1856576
2025-12-15 10:54:50.790892, 1871872
2025-12-15 10:54:55.837038, 1879936
2025-12-15 10:55:00.874784, 1888000
2025-12-15 10:55:05.918528, 1895680
2025-12-15 10:55:10.956286, 1903360
2025-12-15 10:55:15.999800, 1911424
2025-12-15 10:55:21.042963, 1919232
2025-12-15 10:55:26.087560, 1928704
2025-12-15 10:55:31.129338, 1936640
2025-12-15 10:55:36.172997, 1944832
2025-12-15 10:55:41.208307, 1954432
2025-12-15 10:55:46.246342, 1962496
2025-12-15 10:55:51.283537, 1970560
2025-12-15 10:55:56.327659, 1978112
2025-12-15 10:56:01.371572, 1985664
2025-12-15 10:56:06.413678, 1993088
2025-12-15 10:56:11.457276, 2000512
2025-12-15 10:56:16.499273, 2008320
2025-12-15 10:56:21.542985, 2016256
2025-12-15 10:56:26.587848, 2024064
2025-12-15 10:56:31.629858, 2031872
2025-12-15 10:56:36.671923, 2039680
2025-12-15 10:56:41.702593, 2047872
2025-12-15 10:56:46.747806, 2055808
2025-12-15 10:56:51.790410, 2063232
2025-12-15 10:56:56.830890, 2071296
2025-12-15 10:57:01.863410, 2086400
2025-12-15 10:57:06.906663, 2094080
2025-12-15 10:57:11.939075, 2109376
2025-12-15 10:57:16.970633, 2120256
2025-12-15 10:57:22.006517, 2130880
2025-12-15 10:57:27.047236, 2138432
2025-12-15 10:57:32.089470, 2146112
2025-12-15 10:57:37.132585, 2153792
2025-12-15 10:57:42.171256, 2161984
2025-12-15 10:57:47.216161, 2169664
2025-12-15 10:57:52.258256, 2177344
2025-12-15 10:57:57.296551, 2185024
2025-12-15 10:58:02.341660, 2192832
2025-12-15 10:58:07.384610, 2200384
2025-12-15 10:58:12.426759, 2207680
2025-12-15 10:58:17.468027, 2215488
2025-12-15 10:58:22.506848, 2223552
2025-12-15 10:58:27.547780, 2231616
2025-12-15 10:58:32.587437, 2239680
2025-12-15 10:58:37.631866, 2247872
2025-12-15 10:58:42.675146, 2255552
2025-12-15 10:58:47.712774, 2263488
2025-12-15 10:58:52.757631, 2271680
2025-12-15 10:58:57.800799, 2278976
2025-12-15 10:59:02.844042, 2286656
2025-12-15 10:59:07.889246, 2294848
2025-12-15 10:59:12.932275, 2302144
2025-12-15 10:59:17.964141, 2317504
2025-12-15 10:59:22.996437, 2332672
2025-12-15 10:59:28.029140, 2347840
2025-12-15 10:59:33.072357, 2355520
2025-12-15 10:59:38.116421, 2363200
2025-12-15 10:59:43.160553, 2370496
2025-12-15 10:59:48.197774, 2378240
2025-12-15 10:59:53.240337, 2386432
2025-12-15 10:59:58.282862, 2394240
2025-12-15 11:00:03.327561, 2402432
2025-12-15 11:00:08.371824, 2410112
2025-12-15 11:00:13.415895, 2417792
2025-12-15 11:00:18.459582, 2425344
2025-12-15 11:00:23.503150, 2433408
2025-12-15 11:00:28.543110, 2441344
2025-12-15 11:00:33.586728, 2449152
2025-12-15 11:00:38.623974, 2457088
2025-12-15 11:00:43.666601, 2464896
2025-12-15 11:00:48.707720, 2472960
2025-12-15 11:00:53.751762, 2480384
2025-12-15 11:00:58.795425, 2487680
2025-12-15 11:01:03.838870, 2495104
2025-12-15 11:01:08.882555, 2503040
2025-12-15 11:01:13.926770, 2510976
2025-12-15 11:01:18.964565, 2518656
2025-12-15 11:01:24.003398, 2526720
2025-12-15 11:01:29.047011, 2534656
2025-12-15 11:01:34.091211, 2542464
2025-12-15 11:01:39.129347, 2550400
2025-12-15 11:01:44.171603, 2558208
2025-12-15 11:01:49.213541, 2566016
2025-12-15 11:01:54.256487, 2574080
2025-12-15 11:01:59.289762, 2582144
2025-12-15 11:02:04.332374, 2589568
2025-12-15 11:02:09.375098, 2597376
2025-12-15 11:02:14.412305, 2605184
2025-12-15 11:02:19.458411, 2613120
2025-12-15 11:02:24.498917, 2621440
2025-12-15 11:02:29.531723, 2636800
2025-12-15 11:02:34.578120, 2644864
2025-12-15 11:02:39.618356, 2652416
2025-12-15 11:02:44.657653, 2659712
2025-12-15 11:02:49.690387, 2674944
2025-12-15 11:02:54.738703, 2683136
2025-12-15 11:02:59.779302, 2691072
2025-12-15 11:03:04.823585, 2698880
2025-12-15 11:03:09.866788, 2706560
2025-12-15 11:03:14.910112, 2714368
2025-12-15 11:03:19.942734, 2729728
2025-12-15 11:03:24.986173, 2738048
2025-12-15 11:03:30.030284, 2746112
2025-12-15 11:03:35.069740, 2754304
2025-12-15 11:03:40.113595, 2762240
2025-12-15 11:03:45.153158, 2770432
2025-12-15 11:03:50.184190, 2778496
2025-12-15 11:03:55.223218, 2785792
2025-12-15 11:04:00.266275, 2793472
2025-12-15 11:04:05.309433, 2801152
2025-12-15 11:04:10.352822, 2809344
2025-12-15 11:04:15.397330, 2817664
2025-12-15 11:04:20.436287, 2824576
2025-12-15 11:04:25.479874, 2832512
2025-12-15 11:04:30.523474, 2840192
2025-12-15 11:04:35.566344, 2847872
2025-12-15 11:04:40.605632, 2855936
2025-12-15 11:04:45.646847, 2863616
2025-12-15 11:04:50.692552, 2871296
2025-12-15 11:04:55.733662, 2878720
2025-12-15 11:05:00.775854, 2886912
2025-12-15 11:05:05.819463, 2894592
2025-12-15 11:05:10.859989, 2902208
2025-12-15 11:05:15.909265, 2910912
2025-12-15 11:05:20.952607, 2918976
2025-12-15 11:05:25.995794, 2926400
2025-12-15 11:05:31.039482, 2934336
2025-12-15 11:05:36.078235, 2941888
2025-12-15 11:05:41.116490, 2949440
2025-12-15 11:05:46.159945, 2957248
2025-12-15 11:05:51.197763, 2964928
2025-12-15 11:05:56.240462, 2972864
2025-12-15 11:06:01.278529, 2980544
2025-12-15 11:06:06.319553, 2988864
2025-12-15 11:06:11.357180, 2997568
2025-12-15 11:06:16.400302, 3005248
2025-12-15 11:06:21.443490, 3013312
2025-12-15 11:06:26.487434, 3021376
2025-12-15 11:06:31.531996, 3028928
2025-12-15 11:06:36.575728, 3036352
2025-12-15 11:06:41.619099, 3043776
2025-12-15 11:06:46.657806, 3051200
2025-12-15 11:06:51.700973, 3059264
2025-12-15 11:06:56.744679, 3066816
2025-12-15 11:07:01.788974, 3074496
2025-12-15 11:07:06.832405, 3081920
2025-12-15 11:07:11.872921, 3089856
2025-12-15 11:07:16.903977, 3097152
2025-12-15 11:07:21.948969, 3106624
2025-12-15 11:07:26.986450, 3114688
2025-12-15 11:07:32.018950, 3130048
2025-12-15 11:07:37.051408, 3145344
2025-12-15 11:07:42.086712, 3154304
2025-12-15 11:07:47.119199, 3169472
2025-12-15 11:07:52.151931, 3184832
2025-12-15 11:07:57.195827, 3192256
2025-12-15 11:08:02.235204, 3200064
2025-12-15 11:08:07.274431, 3208256
2025-12-15 11:08:12.313372, 3216448
2025-12-15 11:08:17.356610, 3223744
2025-12-15 11:08:22.399622, 3231424
2025-12-15 11:08:27.442805, 3239104
2025-12-15 11:08:32.485873, 3246784
2025-12-15 11:08:37.528725, 3254336
2025-12-15 11:08:42.572260, 3262016
2025-12-15 11:08:47.616996, 3270592
2025-12-15 11:08:52.660817, 3278528
2025-12-15 11:08:57.700585, 3286464
2025-12-15 11:09:02.743295, 3293504
2025-12-15 11:09:07.786517, 3301696
2025-12-15 11:09:12.837425, 3310528
2025-12-15 11:09:17.876518, 3318336
2025-12-15 11:09:22.926354, 3327168
2025-12-15 11:09:27.969603, 3335360
2025-12-15 11:09:33.009592, 3343296
2025-12-15 11:09:38.043816, 3351104
2025-12-15 11:09:43.076506, 3366336
2025-12-15 11:09:48.120109, 3374144
2025-12-15 11:09:53.163387, 3381696
2025-12-15 11:09:58.208176, 3389248
2025-12-15 11:10:03.251716, 3396928
2025-12-15 11:10:08.296810, 3405248
2025-12-15 11:10:13.343164, 3413824
2025-12-15 11:10:18.387948, 3422016
2025-12-15 11:10:23.432398, 3429824
2025-12-15 11:10:28.471762, 3438272
2025-12-15 11:10:33.509036, 3446144
2025-12-15 11:10:38.553709, 3453952
2025-12-15 11:10:43.593200, 3461504
2025-12-15 11:10:48.639238, 3475072
2025-12-15 11:10:53.682468, 3482880
2025-12-15 11:10:58.725037, 3490304
2025-12-15 11:11:03.763453, 3498240
2025-12-15 11:11:08.807413, 3506176
2025-12-15 11:11:13.844753, 3513984
2025-12-15 11:11:18.887251, 3521664
2025-12-15 11:11:23.930303, 3529344
2025-12-15 11:11:28.973774, 3537152
2025-12-15 11:11:34.016652, 3545088
2025-12-15 11:11:39.058276, 3552640
2025-12-15 11:11:44.102162, 3560448
2025-12-15 11:11:49.151187, 3569024
2025-12-15 11:11:54.182672, 3578880
2025-12-15 11:11:59.226104, 3586432
2025-12-15 11:12:04.263024, 3594624
2025-12-15 11:12:09.306474, 3602432
2025-12-15 11:12:14.342037, 3610624
2025-12-15 11:12:19.381232, 3618688
2025-12-15 11:12:24.424542, 3626496
2025-12-15 11:12:29.462965, 3634688
2025-12-15 11:12:34.501376, 3642368
2025-12-15 11:12:39.544466, 3650304
2025-12-15 11:12:44.585341, 3658112
2025-12-15 11:12:49.616904, 3667584
2025-12-15 11:12:54.659023, 3675392
2025-12-15 11:12:59.696984, 3683200
2025-12-15 11:13:04.731599, 3698368
2025-12-15 11:13:09.775666, 3706304
2025-12-15 11:13:14.815645, 3714240
2025-12-15 11:13:19.861396, 3722432
2025-12-15 11:13:24.905203, 3730240
2025-12-15 11:13:29.947997, 3737536
2025-12-15 11:13:34.991661, 3744960
2025-12-15 11:13:40.035656, 3752640
2025-12-15 11:13:45.080941, 3760704
2025-12-15 11:13:50.119618, 3769024
2025-12-15 11:13:55.163630, 3777088
2025-12-15 11:14:00.203280, 3785280
2025-12-15 11:14:05.246303, 3792832
2025-12-15 11:14:10.290042, 3800512
2025-12-15 11:14:15.332784, 3808064
2025-12-15 11:14:20.376639, 3815744
2025-12-15 11:14:25.420686, 3823552
2025-12-15 11:14:30.464773, 3831872
2025-12-15 11:14:35.503916, 3839936
2025-12-15 11:14:40.546905, 3847616
2025-12-15 11:14:45.591164, 3855296
2025-12-15 11:14:50.634440, 3863232
2025-12-15 11:14:55.679333, 3871168
2025-12-15 11:15:00.723891, 3879232
2025-12-15 11:15:05.760652, 3886912
2025-12-15 11:15:10.803969, 3894592
2025-12-15 11:15:15.842707, 3902144
2025-12-15 11:15:20.886795, 3910080
2025-12-15 11:15:25.930132, 3917888
2025-12-15 11:15:30.973880, 3925696
2025-12-15 11:15:36.018795, 3933632
2025-12-15 11:15:41.057560, 3941696
2025-12-15 11:15:46.101824, 3950016
2025-12-15 11:15:51.146574, 3958080
2025-12-15 11:15:56.188774, 3965824
2025-12-15 11:16:01.231609, 3973504
2025-12-15 11:16:06.275024, 3981440
2025-12-15 11:18:17.648022, 3989248
2025-12-15 11:18:22.693107, 3996608
2025-12-15 11:18:27.723905, 4003520
2025-12-15 11:18:32.763759, 4011328
2025-12-15 11:18:37.802404, 4018752
2025-12-15 11:18:42.846528, 4026432
2025-12-15 11:18:47.885928, 4034368
2025-12-15 11:18:52.927743, 4042176
2025-12-15 11:18:57.967433, 4050240
2025-12-15 11:19:03.000851, 4058688
2025-12-15 11:19:08.040595, 4066176
2025-12-15 11:19:13.082118, 4074112
2025-12-15 11:19:18.120370, 4081920
2025-12-15 11:19:23.159187, 4089984
2025-12-15 11:19:28.203324, 4097920
2025-12-15 11:19:33.244685, 4105344
2025-12-15 11:19:38.292160, 4113536
2025-12-15 11:19:43.335428, 4121472
2025-12-15 11:19:48.379100, 4129152
2025-12-15 11:19:53.418223, 4136960
2025-12-15 11:19:58.451492, 4145024
2025-12-15 11:20:03.490527, 4153088
2025-12-15 11:20:08.529680, 4160640
2025-12-15 11:20:13.567650, 4168448
2025-12-15 11:20:18.606307, 4175744
2025-12-15 11:20:23.649291, 4183040
2025-12-15 11:20:28.680163, 4190656
2025-12-15 11:20:33.712373, 4205824
2025-12-15 11:20:38.744609, 4221056
2025-12-15 11:20:43.784687, 4235776
2025-12-15 11:20:48.821430, 4243328
2025-12-15 11:20:53.858977, 4251520
2025-12-15 11:20:58.889600, 4258816
2025-12-15 11:21:03.926961, 4266624
2025-12-15 11:21:08.971779, 4274688
2025-12-15 11:21:14.006297, 4289984
2025-12-15 11:21:19.050998, 4297536
2025-12-15 11:21:24.089290, 4304576
2025-12-15 11:21:29.133931, 4312512
2025-12-15 11:21:34.174028, 4320704
2025-12-15 11:21:39.216986, 4328128
2025-12-15 11:21:44.258192, 4335936
2025-12-15 11:21:49.290831, 4351168
2025-12-15 11:21:54.337389, 4359104
2025-12-15 11:21:59.376974, 4366784
2025-12-15 11:22:04.421869, 4374464
2025-12-15 11:22:09.466013, 4382144
2025-12-15 11:22:14.499136, 4389888
2025-12-15 11:22:19.538275, 4397696
2025-12-15 11:22:24.576379, 4405504
2025-12-15 11:22:29.621259, 4413056
2025-12-15 11:22:34.658994, 4421248
2025-12-15 11:25:09.339014, 4428608
2025-12-15 11:25:14.374381, 4436608
2025-12-15 11:25:19.412192, 4444288
2025-12-15 11:25:24.456840, 4451840
2025-12-15 11:25:29.495967, 4459392
2025-12-15 11:25:34.536031, 4466688
2025-12-15 11:25:39.580309, 4474112
2025-12-15 11:25:44.626325, 4481664
2025-12-15 11:25:49.666664, 4489344
2025-12-15 11:25:54.706146, 4497152
2025-12-15 11:25:59.740704, 4504384
2025-12-15 11:26:04.773150, 4519744
2025-12-15 11:26:09.817384, 4527552
2025-12-15 11:26:14.861884, 4535488
2025-12-15 11:26:19.900382, 4543424
2025-12-15 11:26:24.938547, 4550720
2025-12-15 11:26:29.987986, 4560832
2025-12-15 11:26:35.027820, 4569024
2025-12-15 11:26:40.070865, 4576576
2025-12-15 11:26:45.113437, 4584768
2025-12-15 11:26:50.145186, 4592832
2025-12-15 11:26:55.189233, 4600896
2025-12-15 11:27:00.230919, 4609472
2025-12-15 11:27:05.270386, 4617664
2025-12-15 11:27:10.309401, 4625856
2025-12-15 11:27:15.348698, 4634048
2025-12-15 11:27:20.376463, 4642240
2025-12-15 11:27:25.408720, 4657536
2025-12-15 11:27:30.440991, 4672832
2025-12-15 11:27:35.472531, 4683968
2025-12-15 11:27:40.514749, 4691904
2025-12-15 11:27:45.552669, 4699712
2025-12-15 11:27:50.597504, 4707904
2025-12-15 11:27:55.628840, 4718656
2025-12-15 11:28:00.659341, 4726464
2025-12-15 11:28:05.699288, 4734272
2025-12-15 11:28:10.732013, 4749568
2025-12-15 11:28:15.771561, 4756864
2025-12-15 11:28:20.810631, 4764544
2025-12-15 11:29:20.572145, 4772224
2025-12-15 11:30:09.340512, 4787584
2025-12-15 11:30:14.386993, 4794688
2025-12-15 11:31:11.471501, 4802688
2025-12-15 11:31:16.516520, 4811456
2025-12-15 11:31:21.556633, 4819264
2025-12-15 11:31:26.590138, 4828928
2025-12-15 11:31:31.628751, 4836864
2025-12-15 11:33:14.089514, 4845376
2025-12-15 11:33:19.126263, 4860608
2025-12-15 11:33:24.170823, 4868416
2025-12-15 11:33:29.213379, 4876096
2025-12-15 11:33:34.251377, 4884160
2025-12-15 11:33:39.288917, 4891840
2025-12-15 11:33:44.327532, 4900160
2025-12-15 11:33:49.372707, 4908224
2025-12-15 11:33:54.419393, 4915904
2025-12-15 11:33:59.464685, 4923968
2025-12-15 11:35:31.361895, 4932224
2025-12-15 11:35:36.397495, 4940864
2025-12-15 11:35:41.442376, 4949056
2025-12-15 11:35:46.482648, 4956864
2025-12-15 11:35:51.524451, 4964928
2025-12-15 11:35:56.562709, 4972608
2025-12-15 11:36:01.607430, 4981056
2025-12-15 11:36:06.647280, 4989376
2025-12-15 11:36:11.686637, 4996928
2025-12-15 11:36:16.731504, 5004608
2025-12-15 11:36:21.773755, 5012608
2025-12-15 11:36:26.812910, 5020160
2025-12-15 11:36:31.857568, 5028224
2025-12-15 11:36:36.900209, 5036160
2025-12-15 11:36:41.941701, 5044224
2025-12-15 11:36:46.980574, 5052288
2025-12-15 11:36:52.022172, 5060352
2025-12-15 11:36:57.066576, 5068416
2025-12-15 11:37:02.107184, 5076608
2025-12-15 11:37:07.144443, 5084800
2025-12-15 11:37:12.183002, 5092992
2025-12-15 11:37:17.221120, 5100928
2025-12-15 11:37:22.259869, 5108224
2025-12-15 11:37:27.298384, 5116416
2025-12-15 11:37:32.343756, 5124224
